ID	ID_AUTEUR	ID_RECUEIL	ID_POEME	TYPE_TEXTE	LM	PROFIL	NBR	REPETITION	REGLE	DESCRIPTION	REMARQUES	DATE	
HUG1307.lm:12	HUG	HUG_24	HUG1307	poem	12	6−6	12		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-12	
HUG1308.lm:12	HUG	HUG_24	HUG1308	poem	12	6+6	146		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1309.lm:12	HUG	HUG_24	HUG1309	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG131.lm:7	HUG	HUG_6	HUG131	poem	7	7	18		0.1	mètre simple		2022-06-12	
HUG1310.lm:8	HUG	HUG_24	HUG1310	poem	8	8	60		0.1	mètre simple		2022-06-12	
HUG1311.lm:12	HUG	HUG_24	HUG1311	poem	12	6+6	80		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1312.lm:3	HUG	HUG_24	HUG1312	poem	3	3	54		0.1	mètre simple		2022-06-12	
HUG1312.lm:7	HUG	HUG_24	HUG1312	poem	7	7	81		0.1	mètre simple		2022-06-12	
HUG1313.lm:8	HUG	HUG_24	HUG1313	poem	8	8	16		0.1	mètre simple		2022-06-12	
HUG1314.lm:12	HUG	HUG_24	HUG1314	poem	12	6+6	58		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1315.lm:12	HUG	HUG_24	HUG1315	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1315.lm:8	HUG	HUG_24	HUG1315	poem	8	8	2		0.1	mètre simple		2022-06-12	
HUG1316.lm:8	HUG	HUG_24	HUG1316	poem	8	8	32		0.1	mètre simple		2022-06-12	
HUG1317.lm:12	HUG	HUG_24	HUG1317	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1318.lm:12	HUG	HUG_24	HUG1318	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1319.lm:12	HUG	HUG_24	HUG1319	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG132.lm:7	HUG	HUG_6	HUG132	poem	7	7	96		0.1	mètre simple		2022-06-12	
HUG1320.lm:12	HUG	HUG_24	HUG1320	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1321.lm:12	HUG	HUG_24	HUG1321	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1322.lm:12	HUG	HUG_24	HUG1322	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1323.lm:12	HUG	HUG_24	HUG1323	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1324.lm:12	HUG	HUG_24	HUG1324	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1325.lm:12	HUG	HUG_24	HUG1325	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1326.lm:12	HUG	HUG_24	HUG1326	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1326.lm:8	HUG	HUG_24	HUG1326	poem	8	8	26		0.1	mètre simple		2022-06-12	
HUG1327.lm:12	HUG	HUG_24	HUG1327	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1327.lm:6	HUG	HUG_24	HUG1327	poem	6	6	6		0.1	mètre simple		2022-06-12	
HUG1328.lm:12	HUG	HUG_24	HUG1328	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1328.lm:6	HUG	HUG_24	HUG1328	poem	6	6	18		0.1	mètre simple		2022-06-12	
HUG1329.lm:12	HUG	HUG_24	HUG1329	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG133.lm:12	HUG	HUG_6	HUG133	poem	12	6+6	35		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG133.lm:7	HUG	HUG_6	HUG133	poem	7	7	72		0.1	mètre simple		2022-06-12	
HUG133.lm:8	HUG	HUG_6	HUG133	poem	8	8	7		0.1	mètre simple		2022-06-12	
HUG1330.lm:7	HUG	HUG_24	HUG1330	poem	7		1		0.0	vers unique		2022-06-12	
HUG1330.lm:8	HUG	HUG_24	HUG1330	poem	8	8	59		0.1	mètre simple		2022-06-12	
HUG1331.lm:12	HUG	HUG_24	HUG1331	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1331.lm:8	HUG	HUG_24	HUG1331	poem	8	8	8		0.1	mètre simple		2022-06-12	
HUG1332.lm:12	HUG	HUG_24	HUG1332	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1333.lm:12	HUG	HUG_24	HUG1333	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1334.lm:12	HUG	HUG_24	HUG1334	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1335.lm:12	HUG	HUG_24	HUG1335	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1336.lm:12	HUG	HUG_24	HUG1336	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1337.lm:12	HUG	HUG_24	HUG1337	poem	12	6+6	25		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1337.lm:8	HUG	HUG_24	HUG1337	poem	8	8	5		0.1	mètre simple		2022-06-12	
HUG1338.lm:12	HUG	HUG_24	HUG1338	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1339.lm:8	HUG	HUG_24	HUG1339	poem	8	8	16		0.1	mètre simple		2022-06-12	
HUG134.lm:8	HUG	HUG_6	HUG134	poem	8	8	88		0.1	mètre simple		2022-06-12	
HUG1340.lm:12	HUG	HUG_24	HUG1340	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1340.lm:8	HUG	HUG_24	HUG1340	poem	8	8	4		0.1	mètre simple		2022-06-12	
HUG1341.lm:8	HUG	HUG_24	HUG1341	poem	8	8	12		0.1	mètre simple		2022-06-12	
HUG1342.lm:12	HUG	HUG_24	HUG1342	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1343.lm:12	HUG	HUG_24	HUG1343	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1344.lm:12	HUG	HUG_24	HUG1344	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1344.lm:8	HUG	HUG_24	HUG1344	poem	8	8	8		0.1	mètre simple		2022-06-12	
HUG1345.lm:7	HUG	HUG_24	HUG1345	poem	7	7	12		0.1	mètre simple		2022-06-12	
HUG1346.lm:12	HUG	HUG_24	HUG1346	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1347.lm:12	HUG	HUG_24	HUG1347	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1348.lm:12	HUG	HUG_24	HUG1348	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1349.lm:12	HUG	HUG_24	HUG1349	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG135.lm:12	HUG	HUG_6	HUG135	poem	12	6+6	120		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG135.lm:8	HUG	HUG_6	HUG135	poem	8	8	30		0.1	mètre simple		2022-06-12	
HUG1350.lm:12	HUG	HUG_24	HUG1350	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1351.lm:12	HUG	HUG_24	HUG1351	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1352.lm:8	HUG	HUG_24	HUG1352	poem	8	8	20		0.1	mètre simple		2022-06-12	
HUG1353.lm:12	HUG	HUG_24	HUG1353	poem	12	6+6	15		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1353.lm:2	HUG	HUG_24	HUG1353	poem	2	2	5		0.1	mètre simple		2022-06-12	
HUG1354.lm:12	HUG	HUG_24	HUG1354	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1355.lm:7	HUG	HUG_24	HUG1355	poem	7	7	48		0.1	mètre simple		2022-06-12	
HUG1356.lm:3	HUG	HUG_24	HUG1356	poem	3	3	10		0.1	mètre simple		2022-06-12	
HUG1356.lm:7	HUG	HUG_24	HUG1356	poem	7	7	20		0.1	mètre simple		2022-06-12	
HUG1357.lm:12	HUG	HUG_24	HUG1357	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1358.lm:12	HUG	HUG_24	HUG1358	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG1358.lm:6	HUG	HUG_24	HUG1358	poem	6	6	4		0.1	mètre simple		2022-06-12	
HUG1359.lm:8	HUG	HUG_24	HUG1359	poem	8	8	48		0.1	mètre simple		2022-06-12	
HUG136.lm:12	HUG	HUG_6	HUG136	poem	12	6+6	92		1.1.2.1.1	profil traditionnel		2022-06-12	
